# Samet-AV Sample Signature List (Test Import)
# Format: SHA256,MALWARE_NAME
c4933fe49ea3b7eebc81766aac762ce45c1ff793ae31cff9a4b34e484bfe44fa,Worm.Win32.NetSky.3
13c2384948f0669157b598a50e316cf477bc2f24f4f835995679494c8f931921,Trojan.Win32.CobaltStrike.4
176bfffb15319a9ee6ae844ab7d59dcbff0e58723b558b6f413e3886e2746e60,HackTool.Win32.Mimikatz.5
f5c7750e97440abdf81a03dc5f0f2af11c7e6457431dcc82db6d631cdcaca762,Adware.Win32.DealPly.6
c10748801326fff2c5c7d4cb6cfb929468a9eff0c61f8ce1f6a2c700f0ae3dad,Dropper.Win32.Generic.7
d1aba50896c862909e019bca3e5ca1c16d28e1b4ae693b511cb4d323219ab857,Trojan.Win32.WannaCry.8
c162ec18cd35305056490bec628eb1a7e3ee511d15e2dd14ca24947fddf5e6ef,Ransom.Win32.LockBit.9
c2aa37c737f94a285978e5cb78951bb0af174dec558c25e445216838fb57d989,Backdoor.Win32.DarkComet.10
359357f29b1936b9686e0ec8bf2c45624dc757bc5d668fd7d9a589a877bffc11,Spyware.Win32.AgentTesla.11
0f9e3f053d8f72f6ea31f8b080ff7d4cb76237cba0ccc4bc83a117f7390445e6,Trojan.Win32.RedLine.12
d22ad368a0b68eb820f37a2a23f74dab67d05d68d5339b61ad09e3c0e95f522a,Miner.Win32.XMRig.13
a55515979eb3667877e5e30e8d887c57417b8a6fbe8dbd3edf52c4e9beb05341,Trojan.Win32.Emotet.14
592d80a191d03f95f106f5e7fb6558b01db64e921814609ce0693f68fa2d70c3,Worm.Win32.NetSky.15
78d4142d8616865dced6d860eef77ef9230ec1486fe692771bc4fe0b164ed885,Trojan.Win32.CobaltStrike.16
2b42836cd3542580ab6d7b243f2eeaef13108079e34aa37f134549d7874fc70d,HackTool.Win32.Mimikatz.17
c6b710c47995449e75135f40b5d3249529e298e4df9270d210e594fb5b90ad00,Adware.Win32.DealPly.18
d7df2a13bff1190a6b00e196604d3913c6528fbadab73e56d3a4085d1860a6d5,Dropper.Win32.Generic.19
427e4ed4a7d8619193bcb191a829eb9a2b36f3df65df65d4530b505a5da47c0c,Trojan.Win32.WannaCry.20
5ecceb5efa83c30be9dac9acd28719ccd69465e8d9fafe7cb850631c38def0ab,Ransom.Win32.LockBit.21
668401fa323edf345322b1ab565705822de1c9619e119a8c8c612f21503adcdb,Backdoor.Win32.DarkComet.22
65d9700dc9e4c107897016ebc7b8ec857be039d4f707292aea3516916335759d,Spyware.Win32.AgentTesla.23
5bbb75f83afb5f6f8c7245b680afa2494c8452b913e605ee553397b0fdf86342,Trojan.Win32.RedLine.24
4dfb58e91a8484c13810968c807b3452658e55bf93376703a87cc5094f540746,Miner.Win32.XMRig.25
5a3d22e76abb9acfff7bfd3d49da906ceb198756c384612f7f71ccf223475499,Trojan.Win32.Emotet.26
d7796dce74cfbb62571e7b21912739fe7b79b66ea0532be782512d4492b4e646,Worm.Win32.NetSky.27
fdd1aa985c070d2b22dba7ae01ef36fe621eda97afd2c3f1b9b637081d327196,Trojan.Win32.CobaltStrike.28
5bd3ee00efc2e5e2f4b631f30e32b21826315f6138a3c85dc223056a688660c4,HackTool.Win32.Mimikatz.29
0f06cdd10c2eaee47e2ddb61f019d23912000aa0d7109876d37053c3cd24076f,Adware.Win32.DealPly.30
06f2dca68a18400d562b0c6ae3ac5bf5ef9902a134fc3ef89b74458431676fe7,Dropper.Win32.Generic.31
3035a3da06e539bb4f02e4d462d25b0d1db9545080eb0309e42a8be3be675d45,Trojan.Win32.WannaCry.32
390d1fc7397d33210945a700ddc745acc0c4b0fb0c0dce8a39a670ac6abab41e,Ransom.Win32.LockBit.33
0e25ae38828f34c1044f12cf61ed2372a617e4c475e29ade9ffb157f2ea97dc4,Backdoor.Win32.DarkComet.34
2aa6a2c791e9523e35cad5e9f0e28653718e7dd6a4e403fd4400fcfd9436e67f,Spyware.Win32.AgentTesla.35
f3b753eb42b032483b7be50e17842af3be953b5f1d6fee954c70225bc6352c5c,Trojan.Win32.RedLine.36
361d594614e1af2ce1881b82095ac706fc9f61365f66d28cd55f8cc92b5f56bc,Miner.Win32.XMRig.37
3bf83b372ea467cf5066caa1061821f42be2065bf2f5e56ef9a892d2d76aeb61,Trojan.Win32.Emotet.38
94bd219515e2ec0a56804b16f8a0d654a28bd602e6fa8322056c1ed5df00eec5,Worm.Win32.NetSky.39
eaebde8ccfb6f2f9112ec8baa2c3d32d0d35c315b1a4e34526af3e1a8b444013,Trojan.Win32.CobaltStrike.40
6fa7480831d1470345fcd9c9439842431b3b9aefced9d23976c59d324eca6579,HackTool.Win32.Mimikatz.41
92674b03b2e90816328c31859369069c4fc310042657682650189447062be677,Adware.Win32.DealPly.42
38e244e3552d19f857c2d859022e21699c56e4f8b244d43e56e726f260f03a86,Dropper.Win32.Generic.43
9e8bf23fbd17bf8a2342deeddf0e55961f9e1666838d3b38884a79d226218d1b,Trojan.Win32.WannaCry.44
bef580b3e57b9e3b2cf15030eebbf531fa63e612f09525ffa4542ce9a6df03c2,Ransom.Win32.LockBit.45
812738710903ed8dc18995e1df0bd3ec392a9a8c8ab88fdd3a115a0a6fa4ef03,Backdoor.Win32.DarkComet.46
cc9b8e460217b3194fd50270c3cf1329b50684cac68f0149c83e9873997fcdbd,Spyware.Win32.AgentTesla.47
a77d194f0a9c1714ff3825eb9259e1d1df8f740767ae8a0e0283d2bef4e3e2a4,Trojan.Win32.RedLine.48
bdf085c24f8f82638c008b7587129bff5d0a348c4b41e29919b97b2a9b4feaa5,Miner.Win32.XMRig.49
8c9a68e78a33ee507c62d1eae1234d83e99d918f037c771219c3ae1fbe7e5505,Trojan.Win32.Emotet.0
c1f3f763552f5c753f68257828fdccb25c21c67c8cba1a9af15d42a2052c8170,Worm.Win32.NetSky.1
b338a910a91b6ac293cdada72aa83734461d7a57dbfa311a3691db6d058b0c36,Trojan.Win32.CobaltStrike.2
a7b0980da08995ac28b6c6a7688610a5e35a44bffd5670b69d153c7155c93b1c,HackTool.Win32.Mimikatz.3
9d617ee86ea6e502b7efdc6b8e85228f0b33ddf6401aa51429358058dc2ed604,Adware.Win32.DealPly.4
b01a89b250a5bab388605f99bd7ce76405ef0498c64671ae519362eae24ff950,Dropper.Win32.Generic.5
21b29323e24e09359854da324d7fb6d15c59a14a21c3d02a4f6c1ad944b0ab7e,Trojan.Win32.WannaCry.6
2f4840e732f40a92b94ed931bb56b9464d47586e10ccb57783053680753f6b07,Ransom.Win32.LockBit.7
65525085a7b4ec06ade5a81ca4563d6a826d32e7cc3b9e1b6a2dcb4128541789,Backdoor.Win32.DarkComet.8
33fd70de559069590d5f6404115023feed42c2837ebc744770a92f73f46a81db,Spyware.Win32.AgentTesla.9
e721a67d60d459020e478f61438cb038d133d6b51ca774387a2bb6d4a355a1b7,Trojan.Win32.RedLine.10
bfb3e8d357b87fcb3dd0a0f1cb3d8a2074a8e3ce75bf7d1ac79a5890667f4a0b,Miner.Win32.XMRig.11
297988924a112cce0208e154f72d74230091bf7868c91c24735bb9ba8b2cf01c,Trojan.Win32.Emotet.12
c35a66f486c74424faf8d1b4532af66a24ebaef98c6b1dfffadc6522f535564c,Worm.Win32.NetSky.13
46ea866cb62a326b6837eabc4853f19fe2f469f778239514dc4dfc2679ed1e09,Trojan.Win32.CobaltStrike.14
c5897494f7cd0d4623e3143dbdce7c75a431754f23a13d6bd591140182049708,HackTool.Win32.Mimikatz.15
5fc6e1be7253b1be53f70e0f660e522138287a1855942147676e2c3070ceebf0,Adware.Win32.DealPly.16
600e8d7d61e4049980af9ca560dd4097a7c4d96e14ed188383fccefca0812f40,Dropper.Win32.Generic.17
4f92fe1793982585f2480162387ba31e00bd303b97b39a60a283f924a2e42e2d,Trojan.Win32.WannaCry.18
6f626aa8b53377fa99ba1fed45d7dc2ddaaebfb59569837506927ee37b0d7400,Ransom.Win32.LockBit.19
7e5c833df2597253676ea0c4335d277a74a95141e584945d7defe5ceb111a199,Backdoor.Win32.DarkComet.20
2848b86c44b67bfc93280cfe86a353add98050eb67be3c2ab402b8ad70164a7f,Spyware.Win32.AgentTesla.21
0cc20a0733ffc6474a74429bb6e740bc676434be0e71c893228d88a7388f76cb,Trojan.Win32.RedLine.22
8d56d3bee136c9073991997435376e7f67ea496deb5d31f6a0b1590302065630,Miner.Win32.XMRig.23
06bc180fba0eb2497471a2fca8953e839c2397eacc916ccbdcaace8c09af7c29,Trojan.Win32.Emotet.24
cb3cc54a98d7596baa92e8927d2280daf4fdb31d5a3d707cbcb7601b08af5be2,Worm.Win32.NetSky.25
0206a2f9d4a54b2a839188bd6f9546f2a3b0895e3e260ed278c3f5ffee2109ab,Trojan.Win32.CobaltStrike.26
a88c15a1e68149e823f14a15f7ef3f83056967e54a2dab1e59ea1701f071a6b0,HackTool.Win32.Mimikatz.27
0e3ed84ec3aea6ce964e3c00a65e7341e1867569dc50b5ff1dfabe8919135ff8,Adware.Win32.DealPly.28
ca654cd68f91263e73860177c1b672968a55ebbce42ff3934f602298f512a3bb,Dropper.Win32.Generic.29
a5573432e3f28889704cca08c89dc82b4ff866739deaca1238654002ca3bf307,Trojan.Win32.WannaCry.30
403e0ef92b8f9ea46a4ca82526ada3506bb3027f8aa95803a20d0661b53af5a5,Ransom.Win32.LockBit.31
ccfbdeb1e478fca3f0d599ab13ddadee82d6a2d5aea85ae84ceb5798612f9fa2,Backdoor.Win32.DarkComet.32
20b7be7e2da0f839d7bd9908249101eb4e7d9ae3d7de5dfda5018952d8afd8c6,Spyware.Win32.AgentTesla.33
10496b3e3ce816399249ae18650483e10914d6af2c449d5fcf7b8a17c4c33570,Trojan.Win32.RedLine.34
51db9c7670fd73a072bd50ddcebdebbed9130df7ee87f468cc7cb3e1a9f4d5bd,Miner.Win32.XMRig.35
ccff925b146ba963e29dbbbf565ff7504a0dd5736650fcb2a91a06390c51e3f7,Trojan.Win32.Emotet.36
807cbc4e990630a2fb93eb7723738a9499698f5e4bc0ed31928d79688350cb55,Worm.Win32.NetSky.37
dadf8c8057e0346f0c167e5999653e423cb3591fca42fc6bd3229ba1a7c8a656,Trojan.Win32.CobaltStrike.38
bc113cefc7fc74f863f8a1e6194a67e32b90af54a6eed2ff04fc5305233b108b,HackTool.Win32.Mimikatz.39
5432b3657c1e16f4a104f272717215bff6692b54df3c01225924a9f8b8dfe2aa,Adware.Win32.DealPly.40
4a17b4b96d3d4d9880f3c7c0a175cf9a1a90f8d0a687e5cd73525585f1657b91,Dropper.Win32.Generic.41
dff5db720bb1a31fc28019df68a02ed8dd7e0617413049f0bf11cd9f210ebeda,Trojan.Win32.WannaCry.42
a81ce8175c79092fa917fee60f76928dda74ba0f404054d95d2610b96019b674,Ransom.Win32.LockBit.43
8e413fbb5212ce61f55c326e79595faa74fc9af542891befb1c566c58a5c7791,Backdoor.Win32.DarkComet.44
22468291bfe75df72b42659c3c48d9437b7f5b1fc4aaca0a39a4230333976a3c,Spyware.Win32.AgentTesla.45
aeed1e6405ece7a790d40cc6b6a3cb38e4191c5888d55a24e3f00f5bffc79620,Trojan.Win32.RedLine.46
4205f87bdb5b47ed65b28a0174d339693ce14b559edd69cebc9266189ef4d187,Miner.Win32.XMRig.47
4339e008b3de995dd1408457ab4312e97df3d0d0b9fc3646f08bd3bc2e3b6441,Trojan.Win32.Emotet.48
a3759ebbeb0ea63d5edefce5d68eef387bd84ec38c4788241af9d5e61bda42b6,Worm.Win32.NetSky.49
8350ea88bbcc29002acc2c500814e2f3b3079e2ff6f888dfc68410c507700f73,Trojan.Win32.CobaltStrike.0
3caf13875b124cc3afa2b98c430df887f2873fcc2fcd5a52191c85dcc39438f7,HackTool.Win32.Mimikatz.1
fade0263efd57ad80a2e056a4cdd0c4947f2787f5fd16b9329e6b42d96f7b723,Adware.Win32.DealPly.2
b88b17f505aa3daa72be3afd9b4a5227e117267bef6ea84f69993963fc155342,Dropper.Win32.Generic.3
d405b96a94cc2522156b975c1b0d46200a522b47c60713a6c52a596941ca9a86,Trojan.Win32.WannaCry.4
b0423d5c99f3708ac3c40e63686868363dedb3fde45faf2b8f07ed0db508365f,Ransom.Win32.LockBit.5
3f3e7e84b72456e44ffdd697afd10a720dd82cf0d07f7ef05647829a4ae8ea3f,Backdoor.Win32.DarkComet.6
41c1a510f8ae1200ae4dcb89b1cfa2e4aae69e03d1daf686c634306047bbab3e,Spyware.Win32.AgentTesla.7
dfe5f486a99cb4610567c42c5e40cad09f57ce3dd2611add8cbfd3fe9c162703,Trojan.Win32.RedLine.8
18209a08785b602f517aa4da65cf1fe2d60bae474c45cd168cba6862a461e5c6,Miner.Win32.XMRig.9
0880f64c75307eb03dc58fd618f778438227aed96af2abf64498df3d4d0a34a3,Trojan.Win32.Emotet.10
39b7aae5bfed9445579088983db601303a595dc04d3b0d48f3d9451f7c663c52,Worm.Win32.NetSky.11
559aa96b0a20b6b45b439769720c0b145ec06c1e6d677e4630a914157b31b6c6,Trojan.Win32.CobaltStrike.12
0dba828b90d93bc33a2e06ceb60f4a8ecc09a84b998f443253c99a344fa5cedb,HackTool.Win32.Mimikatz.13
a01719b930b04f3cbcfe3d5eb8cafbd23f2b9eca4a0809c86f23da959fe0b8a1,Adware.Win32.DealPly.14
fdb3968ab4127375b900bd0cd6928b0d03be75678238efa1bc3fcb0bbf3793d9,Dropper.Win32.Generic.15
0802c72604d5864a2f00fe9b904eb25f07d15d7bb065eda6b70d0c2c6b42d7dc,Trojan.Win32.WannaCry.16
2e0e98c0d37957208f700aaf7a5dc9f7af80d45030fbd45180599414d72a169a,Ransom.Win32.LockBit.17
f30fac6f22d3a67be7651baff813df4449c87dddd00b81814798618c65e9ed4c,Backdoor.Win32.DarkComet.18
309a53202dac3e96807e7785e554973031c65a5f2e88b05ca6178537121300d1,Spyware.Win32.AgentTesla.19
46c56be58ceca4077311c172f88a1dbfdfefd8f53cea2ea4ce25b3a4bbcdef43,Trojan.Win32.RedLine.20
c9ccf6fafaf7edc647cebb911488c4be2ebcdea83ec05089ddce18dd0466dd60,Miner.Win32.XMRig.21
51f79592415653a1b1376981cfba78f004a87daa1389da63c967425d00b4a0cc,Trojan.Win32.Emotet.22
e3c39060af71231d80c8a87dceab53bcae94b26f5fc67665d226feb7480d0199,Worm.Win32.NetSky.23
682e0e78082f98957c1a83cc5d9ee0ffcdbb1efcbc6d53620554c740135e3c61,Trojan.Win32.CobaltStrike.24
1670be3938aefca6e765b84f8df3376da7707ae220e09620957f9034880c8ecd,HackTool.Win32.Mimikatz.25
82113b06d36909eb9da9aba5f420f83543f91d7515a374ff8d4c07b7cc71f7d4,Adware.Win32.DealPly.26
6d8735874d6abf0e19975b574015b5d0cec8a325d90a7120d862ac67eb5f1a3f,Dropper.Win32.Generic.27
9576c771422fb2f2c288dec0729f9ecd5f97887025c50889dc01d77bd65c43e8,Trojan.Win32.WannaCry.28
970b0ee0e0400bd584a6a63d6fda970948896347628b7ca77b7c3d8b2fba7042,Ransom.Win32.LockBit.29
2c4bb51af293872008280be73e90b2fb03c76736b8c7138cf7883de96e9e34f4,Backdoor.Win32.DarkComet.30
3a09beff125b1341337398858614b643db43b17f88f81795605b0a8dd01e7299,Spyware.Win32.AgentTesla.31
4e15766f4970588d3ae968d78522943b634f0953993a7dfb3ef0707c1240746d,Trojan.Win32.RedLine.32
123778fe1de996bd73e6e50fdefceda96c530c4abc9e407600b4e27c796bb6be,Miner.Win32.XMRig.33
ee7596d90d8c55f71f44d358b42a99b5447c0cd404ac293f18465a2282d71fd6,Trojan.Win32.Emotet.34
0e7cf42bd495384e331cd24be65fa5f8a429ff13fd2c801c52b7115ad753a0ba,Worm.Win32.NetSky.35
070350ffae3dacd4f8f2c19de3e57e160e3039d8f74bfb0a92df204d8d595ac4,Trojan.Win32.CobaltStrike.36
6f0f843eeae62970e2de0bebe0c639f3a05894881f86b7a922cdbd5b8c89f9d9,HackTool.Win32.Mimikatz.37
433cc9b8c83214f11d771869a686c94d7a551f904c5da464a81deedcbeb8703d,Adware.Win32.DealPly.38
7c98ac3c4e90fedca560d6e31b62633aba32fc10bf03389497b1632d3faeca6a,Dropper.Win32.Generic.39
dd219d08c112b54b7eaf424cdfe8b502699a4f8bc42e4fe7e8fec0bf2d9aef30,Trojan.Win32.WannaCry.40
dc99ef4c1406a4da5529b1ae6d574b190ef4bd617c60a001ae362ab3502e55a4,Ransom.Win32.LockBit.41
eadf6f2cb007de7f278ed0bc4a66d7ff5a7bc67bb457be5eb4518bd9ddc4fdd5,Backdoor.Win32.DarkComet.42
78e1d67435c62d498da16975f1a9a486e01736c1e692afa353201ba3329fa018,Spyware.Win32.AgentTesla.43
f651b0134c7c491ae81d899da797c44e91043961759d584712c74cff263c4fd9,Trojan.Win32.RedLine.44
c57b33e160a21820d9f6cef3ac1848ec492e0f97743c102d6e0491c78a7c97ef,Miner.Win32.XMRig.45
a5db5e1e9839d10316ecc5fac7bd3e5dc5a7f0fa4722a70d00524c0b0a37c50b,Trojan.Win32.Emotet.46
04a4e084b9329c125c4f5584c9f0c17f3e4287ada88a1ffba7d3576adb5cb179,Worm.Win32.NetSky.47
58e376cb0e28414298ab716819fbd4f4f5c62f2b50c6500c1ccd3b7abde349d5,Trojan.Win32.CobaltStrike.48
e70cfec791ddbbe9c567b17aa1f819846bc7ec79ce7e95e074f7fb7494a0ea26,HackTool.Win32.Mimikatz.49
46650757da08bb7a86240fe8f1183047fc52aa1a0bb03e7ff661340e8c20893c,Adware.Win32.DealPly.0
168c74f2343b7ae3ef268ffd7e824a58039d761f215d62c878acbf88c76e4524,Dropper.Win32.Generic.1
6dbb12a749b7a6efe60b857a4e0b96b2209cc3a215114185b026ef718e4246b5,Trojan.Win32.WannaCry.2
0cc01ce3c6fc345d379648d3798f0f337d0523e060287aa507374bc3645ab626,Ransom.Win32.LockBit.3
9a065417445fd51a934c67315ae0e1dd90f828f3bdba52fbc7dbc2e15596e98a,Backdoor.Win32.DarkComet.4
ea7dd11af3f5ec7da766830d673c16f2cb57bccf1b0b80ba1d6f6d5ca0f83c8d,Spyware.Win32.AgentTesla.5
675347d3d6134807f9ac790d176771f8cbd9c655b51354c8fb83990f3b9dcc8c,Trojan.Win32.RedLine.6
8290f8b288ea38cfb19f203c256ed79d8000a0c602eb689904fee5568b1c5bf7,Miner.Win32.XMRig.7
132bf1167e414f6896f24ccdb55ff537862d87280680ca444b2e77a74b8a4932,Trojan.Win32.Emotet.8
43e8a4279924d38104a0890940b9d69d80b078ae557f4fd8fd8c053cdd7714f8,Worm.Win32.NetSky.9
3985a73f6d6ad9ea5db187e5c5dfeefbdc02c5756279f522630e73b28f2ab05a,Trojan.Win32.CobaltStrike.10
b168d337f07febe17cdaecadf855bf3306c55d236776bdfc68328571a23e6fe1,HackTool.Win32.Mimikatz.11
981ab808428636b368e45101439426e4748fa4e1443c88e03acc947fe8a081cf,Adware.Win32.DealPly.12
4066cc57d4132f49dd87208a05fa34b5f162681ee72684a0b27067bb811f063d,Dropper.Win32.Generic.13
784f5aef11e3841a7875eced6dfc21bb4f218e8f6c3ed16045c6c927bb205922,Trojan.Win32.WannaCry.14
a158006070613a1cec5cd353c6018bc1699a4b93463151d7290191edb1f4959b,Ransom.Win32.LockBit.15
d34c8a3b4d94b1e78c3dfa531bb22fdeed91d12ba2b8d2e6c9b637609f96cf24,Backdoor.Win32.DarkComet.16
5ba385fa4b89fbe3ec6548134186e485a7583869be9517024918c35da4a19c8f,Spyware.Win32.AgentTesla.17
ad8d3611203541f27fcc67c5fd0cc93c7ef45dd6f648c1f9b1b64c611e730939,Trojan.Win32.RedLine.18
990560ad07fc66370e7a14dfc9493a9c0cea3c287da734753de1b81abf8d22ff,Miner.Win32.XMRig.19
98b938d089ef8850d522b54dc725fa4db45796dfda82a2fe62eb8960287be1cb,Trojan.Win32.Emotet.20
43a9d3885d7a06c00d50e549d81c1072547e880e7c5d93f703a84d7d9c715ec0,Worm.Win32.NetSky.21
71576b12061c696cc4b8f6f2d388b94e788e927fbac36f6f3563eba6bfec8aef,Trojan.Win32.CobaltStrike.22
2575b82bf8d53373f1e5a8b52c42f072f6e8e5c5ed36a93e9f2addf861a55d0d,HackTool.Win32.Mimikatz.23
165b7b6611ac13da200b36229defad15d99bd5719e488224a3ce7fb1c67047b9,Adware.Win32.DealPly.24
41439096c9118e4aa1fa26f468f2bbfebac9170ca4b2ac236ebe6c1585e0e548,Dropper.Win32.Generic.25
d2664d89512f19cd8aa85133b02df3fe3ad99d9eee551d696c999482b0b8d089,Trojan.Win32.WannaCry.26
5a6f6b779802214be4750415c065d6455dda37a94adbe46f06228324e60d8149,Ransom.Win32.LockBit.27
405d683cff46388fb3dd8acf49d9208df20e47ccc87fcd147db7657960552f15,Backdoor.Win32.DarkComet.28
66d1f093c463dd00dfb037ad89371e660271badee9076166bbb9fe02dc25446a,Spyware.Win32.AgentTesla.29
ba7014a0d41dc72c716740dce5651de4b2fb8b05e02eb0e65a55ba149f3db246,Trojan.Win32.RedLine.30
0744567f10efc8d69e8aceb14676ca826b7fa998a73e2dcc42d840b4776d6389,Miner.Win32.XMRig.31
d133344e8329b291cce8570dbd58f5a211ff357570dd96dd38d739ab1ab6586d,Trojan.Win32.Emotet.32
ed0ff20d8c0b306e0f4a629e52b357b48a1ec4dabeff8d94583c8bc6802ca099,Worm.Win32.NetSky.33
a5ca7bc182573f65fbb68f8bac6b8a4f580a0f0540f7af8d26c4f72c835a2070,Trojan.Win32.CobaltStrike.34
4ea9692cc9895e047aae32a6b1be94b5148b6ce2ed483fdf79baa865790aed1d,HackTool.Win32.Mimikatz.35
1d215093bf08403c6cc6c99aa7786a215cd5f991e8a2ec81de1de4c6830c9548,Adware.Win32.DealPly.36
454b975b1c2c373f19b3f312be8c4e67e00d1413c20926a76a2dbafe5716a6c2,Dropper.Win32.Generic.37
0ee9a82f9c0879503b33931d066d61bab69552be6a626232e471748a13086fcc,Trojan.Win32.WannaCry.38
1166456978ef3ffdf7a92a03616510f4464bd19ddeb002cc4b54e6cfecf7c755,Ransom.Win32.LockBit.39
b6074e18ff56f4610c1fe50b81c6e238381938bd83f653f2031cdf99c68f4fff,Backdoor.Win32.DarkComet.40
77f49788c47106d6f245be9dca5b3286bf28006124b8d5add5ad2e7fde5b29cd,Spyware.Win32.AgentTesla.41
83126a7268e9dc50cdae8f02f513bcb8cc9e89b5c85c7c7346b865dce6e949cf,Trojan.Win32.RedLine.42
222c7116877af004c98852ff3c8d5c6959bf358e5cf7711bb3c929098ed4fab0,Miner.Win32.XMRig.43
c0e9fdc93a2eb1570a0bc102d1b86321dc614eba56054a774e080e63aa06a44e,Trojan.Win32.Emotet.44
aadc3fe6deeab80dade597a0034343da1be4a4bc8935882878f7b5c198334248,Worm.Win32.NetSky.45
83b4afa95e5e4004fd2a913d7863407b4680cb944e1a64552f8f6aa50989ea93,Trojan.Win32.CobaltStrike.46
f9bb8843760a191c41f63226356411eae1caffcddd9b394ff3161e0cee51f86d,HackTool.Win32.Mimikatz.47
34b1937520cf880944e1d60b00546c91f8889719fa5120d86b91917a28e51c39,Adware.Win32.DealPly.48
2368facf0521f12fe45da8c9f176ffe32eb57c484f6462733fa9d4a795971cd9,Dropper.Win32.Generic.49
d100c56e5f429135b4a44b75ceedf49ebe90c9bdb24cccf81970beefe8cb5fc9,Trojan.Win32.WannaCry.0
c6af32ce7aa4ecaed01ab02f91e8476042005d3e2605a67e12c5548fa2791937,Ransom.Win32.LockBit.1
8b4291adf53a847d386aa819e5ff6d252fa40e13c2947efd9c08f12f5b31d9d2,Backdoor.Win32.DarkComet.2
162c6662d33dff2ad201a6724cf8b22c80cc812fb628ca2a5d625fae5d91c1aa,Spyware.Win32.AgentTesla.3
dbb4e39739189789bd5918c524aed284cd578b90eb220f63ab32adc6bca43cea,Trojan.Win32.RedLine.4
9fce594614a21b1039b362a5185a2ca6272eda1f892b68a5f74354b2269f8aea,Miner.Win32.XMRig.5
c3f823be2f6899b25337e969c538eb9d51adb1a7f37abb0d2dc7752fc123bc2c,Trojan.Win32.Emotet.6
ceef56be5ce7065f27ff30d9c4a5b7cdff1ff2d379a4afaca409216afcdbbf8c,Worm.Win32.NetSky.7
2ed20be4c338744d281fb18c3164c2c3d51c36bbb9e699cd23d718a0413d1c78,Trojan.Win32.CobaltStrike.8
cb05f09a86330edd04771222136a8dae4b1314c2e3cb9c4f88887b8a06b09a4f,HackTool.Win32.Mimikatz.9
c6da704a5acf986da9b9852a48c3163891dcb69310a6f4a34c0d10ca4a28084c,Adware.Win32.DealPly.10
1bb02da6405975f86f588284bc3e3b76baf4244a1beda38c6bc3d04b63418d21,Dropper.Win32.Generic.11
681c94c97c91514c3ac4f24ef7eedc425afa988de7f406b598e86a0abde68a83,Trojan.Win32.WannaCry.12
20d7d608f5711ab3ea50c687ec8eb4af4d5db302279126692894efc14a723ec1,Ransom.Win32.LockBit.13
714ea7afc4a54d533512d9fad20474b6ac2731a27930e1742d68093f5954e620,Backdoor.Win32.DarkComet.14
93ecc985c6ab7c4731993f23491dbe2e72e7fcb27ca7b89acdec7c451285d623,Spyware.Win32.AgentTesla.15
113e60a68c36eff67afcf2e5e20b48428f93819325b5e62fc71f3b3357461aff,Trojan.Win32.RedLine.16
f831723e77d881acf66f88f8fa1f3872d689fc514ea662355e9100dd664d6c3a,Miner.Win32.XMRig.17
f7e5a0e12c92754a9ba9ceade390da945ed6a0d33f46e3504d9f43c9e00e60dd,Trojan.Win32.Emotet.18
f509067dd17be7070ba052128ca2e690b3f215faa64be2d3e0adffdb33c6a70f,Worm.Win32.NetSky.19
7d154a661d151c415e8c5c8500d1a860b93e2235ea75b89d49f3528f12306d8b,Trojan.Win32.CobaltStrike.20
f45aa8ffd5b7da58ba6b36897a63fd37d83fae51a18ff5516a1ce0ac54ced6ac,HackTool.Win32.Mimikatz.21
b19971c0e960e2a9f18d5f52a7f5f1e2c0c4218699311e01f281138ecfff9e48,Adware.Win32.DealPly.22
f66337099a10431865ecf2c2bd8caaf3904fa01e0fcbaa05fd61c7d5b3481e8c,Dropper.Win32.Generic.23
679481b862af950473f1eea1ecebbe75306dd7b692686a2bca0643b066fc15be,Trojan.Win32.WannaCry.24
5c15e366874b001831d566aa3bb0a414afb3a08c884b2c4ed4f33127da19b03a,Ransom.Win32.LockBit.25
ab30665a3fa4d5d04bd99bf10125f74b3eb912845d577cb501904d7613353c4a,Backdoor.Win32.DarkComet.26
fb9c04778f30bf750aeb66da10db47f9bf33c8724190d816193b2a6daa373dc2,Spyware.Win32.AgentTesla.27
3725d1dd2adf5739332fdd7d55b65f32e1c5e29c255d77fe50e0000a2b9d4865,Trojan.Win32.RedLine.28
4c5d8adc8ebbc5ebdaf66150830847ee5d298e211c4b158802d2c99e97ff445f,Miner.Win32.XMRig.29
8999c4853a5af4a8ef8cd1b5be9598d96eed30a1accf7cde1ec417ed5ebf46ef,Trojan.Win32.Emotet.30
3362b32aae97ac07589855dc6cbce03f368c0e6cacfc7cb75ca7375fd0e441ed,Worm.Win32.NetSky.31
8d54417d4a7b62aae23f99087dd9dbe19fda66d60090d274f678c61ecfdd87fc,Trojan.Win32.CobaltStrike.32
838e81574987bf4bad07b0f30319493d8588c3d046e4df79ed7a83867c775a8b,HackTool.Win32.Mimikatz.33
fa60fddea3dae174224f8e8b8765c729d51c0388308a5c5dcf6f2134824123b4,Adware.Win32.DealPly.34
7aba24553e643bbe98b1f1a12c6e24079d90e26d484fc9179f313da39c5c2409,Dropper.Win32.Generic.35
1a4bd735f69aba45cdb234eb08f11618d075ce2d3eb15287d24ece0f4df772e8,Trojan.Win32.WannaCry.36
6da45b064920f5eb9184cab03ae9aeb4359594e8315caaa669f8417fda80b72b,Ransom.Win32.LockBit.37
